"date","hour","total_trips","temp","feels_like","pressure","humidity","wind_speed","cloudiness","precipitation","weather_main","weather_desc"
2024-08-31,21,1325,22.55,23.08,1015,85,1.79,31,0,"Clouds","scattered clouds"
2024-08-31,22,1244,22.65,23.24,1015,87,1.34,34,0,"Clouds","scattered clouds"
2024-08-31,23,850,22.55,23.16,1015,88,1.49,27,0,"Clouds","scattered clouds"
2024-09-01,0,697,19,19.07,1011,81,2.26,0,0,"Clear","clear sky"
2024-09-01,1,503,18.01,18.06,1011,84,2.3,0,0,"Clear","clear sky"
2024-09-01,2,433,17.73,17.73,1011,83,0.45,0,0,"Clear","clear sky"
2024-09-01,3,219,17.76,17.73,1010,82,0.89,0,0,"Clear","clear sky"
2024-09-01,4,117,17.49,17.49,1010,84,3.72,0,0,"Clear","clear sky"
2024-09-01,5,96,18.01,18.11,1010,86,3.78,2,0,"Clear","clear sky"
2024-09-01,6,176,18.2,18.37,1009,88,0.45,2,0,"Clear","clear sky"
2024-09-01,7,324,18.51,18.71,1009,88,1.34,3,0,"Clear","clear sky"
2024-09-01,8,512,19.6,19.81,1009,84,1.34,9,0,"Clear","clear sky"
2024-09-01,9,961,21.35,21.55,1009,77,1.34,30,0,"Clouds","scattered clouds"
2024-09-01,10,1364,22.42,22.62,1009,73,3.13,20,0,"Clouds","few clouds"
2024-09-01,11,1924,24.1,24.26,1009,65,2.68,15,0,"Clouds","few clouds"
2024-09-01,12,1955,24.04,24.2,1010,65,4.47,28,0,"Clouds","scattered clouds"
2024-09-01,13,2147,24.55,24.37,1010,50,2.24,37,0,"Clouds","scattered clouds"
2024-09-01,14,2332,24.51,24.32,1010,50,3.13,33,0,"Clouds","scattered clouds"
2024-09-01,15,2423,24.75,24.56,1010,49,2.68,0,0,"Clear","clear sky"
2024-09-01,16,2439,24.66,24.46,1011,49,2.68,0,0,"Clear","clear sky"
2024-09-01,17,2344,23.36,23.16,1011,54,3.13,0,0,"Clear","clear sky"
2024-09-01,18,2211,22.56,22.28,1012,54,2.68,0,0,"Clear","clear sky"
2024-09-01,19,2016,21.13,20.87,1013,60,3.13,0,0,"Clear","clear sky"
2024-09-01,20,1478,23.98,24.03,1012,61,2.36,8,0,"Clear","clear sky"
2024-09-01,21,1124,21.72,21.78,1012,70,1.71,0,0,"Clear","clear sky"
2024-09-01,22,922,20.33,20.46,1012,78,1.29,0,0,"Clear","clear sky"
2024-09-01,23,688,19.89,20.02,1012,80,0.45,0,0,"Clear","clear sky"
2024-09-02,0,475,15.89,15.28,1017,67,1.34,0,0,"Clear","clear sky"
2024-09-02,1,300,15.27,14.65,1017,69,1.79,0,0,"Clear","clear sky"
2024-09-02,2,278,14.61,14.03,1017,73,1.34,0,0,"Clear","clear sky"
2024-09-02,3,171,14.33,13.75,1018,74,1.34,0,0,"Clear","clear sky"
2024-09-02,4,104,13.75,13.14,1018,75,0.89,2,0,"Clear","clear sky"
2024-09-02,5,93,12.92,12.25,1019,76,3.87,16,0,"Clouds","few clouds"
2024-09-02,6,186,12.52,11.79,1019,75,0.45,16,0,"Clouds","few clouds"
2024-09-02,7,253,12.32,11.59,1020,76,0.45,18,0,"Clouds","few clouds"
2024-09-02,8,484,13.16,12.44,1021,73,1.34,22,0,"Clouds","few clouds"
2024-09-02,9,837,14.36,13.63,1022,68,1.34,7,0,"Clear","clear sky"
2024-09-02,10,1218,15.19,14.41,1023,63,3.13,4,0,"Clear","clear sky"
2024-09-02,11,1745,15.85,15.01,1023,58,3.13,3,0,"Clear","clear sky"
2024-09-02,12,1964,17.02,16.08,1023,50,3.13,2,0,"Clear","clear sky"
2024-09-02,13,2279,17.95,17.03,1023,47,3.58,2,0,"Clear","clear sky"
2024-09-02,14,2415,18.97,18.05,1023,43,8.23,0,0,"Clear","clear sky"
2024-09-02,15,2561,19.61,18.8,1023,45,2.24,4,0,"Clear","clear sky"
2024-09-02,16,2454,20.02,19.25,1023,45,2.24,5,0,"Clear","clear sky"
2024-09-02,17,2410,19.82,19.03,1023,45,2.68,5,0,"Clear","clear sky"
2024-09-02,18,2090,19.41,18.56,1023,44,2.68,4,0,"Clear","clear sky"
2024-09-02,19,1802,18.18,17.28,1024,47,3.13,3,0,"Clear","clear sky"
2024-09-02,20,1173,19.55,19.21,1014,63,1.34,0,0,"Clear","clear sky"
2024-09-02,21,902,18.59,18.18,1016,64,1.79,0,0,"Clear","clear sky"
2024-09-02,22,591,17.49,16.97,1016,64,1.34,0,0,"Clear","clear sky"
2024-09-02,23,407,16.56,16.02,1017,67,1.79,0,0,"Clear","clear sky"
2024-09-03,0,209,12.47,11.6,1026,70,2.83,0,0,"Clear","clear sky"
2024-09-03,1,123,11.82,11.02,1026,75,2.61,0,0,"Clear","clear sky"
2024-09-03,2,77,11.14,10.37,1026,79,2.58,0,0,"Clear","clear sky"
2024-09-03,3,59,10.56,9.81,1026,82,2.54,0,0,"Clear","clear sky"
2024-09-03,4,59,10.63,9.89000000000004,1026,82,2.38,0,0,"Clear","clear sky"
2024-09-03,5,161,10.16,9.40000000000003,1027,83,2.19,0,0,"Clear","clear sky"
2024-09-03,6,490,10.73,9.84000000000003,1027,76,0.45,1,0,"Clear","clear sky"
2024-09-03,7,1180,10.31,9.51000000000005,1028,81,0.45,2,0,"Clear","clear sky"
2024-09-03,8,2385,11.71,11.05,1028,81,1.73,0,0,"Clear","clear sky"
2024-09-03,9,1472,16.43,15.85,1028,66,1.62,4,0,"Clear","clear sky"
2024-09-03,10,914,18.22,17.56,1028,56,0.45,3,0,"Clear","clear sky"
2024-09-03,11,1024,19.68,18.96,1028,48,0.89,2,0,"Clear","clear sky"
2024-09-03,12,1277,21.08,20.39,1028,44,0.89,1,0,"Clear","clear sky"
2024-09-03,13,1283,22.02,21.4,1027,43,2.24,1,0,"Clear","clear sky"
2024-09-03,14,1310,22.34,21.73,1027,42,2.68,0,0,"Clear","clear sky"
2024-09-03,15,1700,22.67,22.04,1026,40,1.34,0,0,"Clear","clear sky"
2024-09-03,16,2428,23.12,22.51,1026,39,1.79,0,0,"Clear","clear sky"
2024-09-03,17,3758,22.96,22.36,1026,40,2.68,0,0,"Clear","clear sky"
2024-09-03,18,3107,22.14,21.61,1026,46,0.89,0,0,"Clear","clear sky"
2024-09-03,19,2179,20.93,20.44,1026,52,0.45,0,0,"Clear","clear sky"
2024-09-03,20,1513,16.7,15.65,1024,47,2.24,2,0,"Clear","clear sky"
2024-09-03,21,1061,15.7,14.71,1025,53,0.45,0,0,"Clear","clear sky"
2024-09-03,22,829,14.27,13.35,1025,61,3.06,0,0,"Clear","clear sky"
2024-09-03,23,531,13.1,12.22,1026,67,2.88,0,0,"Clear","clear sky"
2024-09-04,0,289,15.19,14.62,1027,71,1.65,0,0,"Clear","clear sky"
2024-09-04,1,133,14.22,13.6,1028,73,1.6,0,0,"Clear","clear sky"
2024-09-04,2,79,13.24,12.63,1027,77,1.32,0,0,"Clear","clear sky"
2024-09-04,3,44,13.26,12.6,1028,75,1.11,0,0,"Clear","clear sky"
2024-09-04,4,46,12.62,11.95,1028,77,1.23,0,0,"Clear","clear sky"
2024-09-04,5,200,10.45,8.99000000000001,1028,55,1.26,0,0,"Clear","clear sky"
2024-09-04,6,572,11.87,11.2,1028,80,1.25,0,0,"Clear","clear sky"
2024-09-04,7,1317,11.53,10.85,1029,81,0.96,0,0,"Clear","clear sky"
2024-09-04,8,2800,14.01,13.48,1029,77,0.67,0,0,"Clear","clear sky"
2024-09-04,9,1585,16.72,16.35,1029,73,1.24,0,0,"Clear","clear sky"
2024-09-04,10,1117,19.98,19.84,1030,69,0.89,3,0,"Clear","clear sky"
2024-09-04,11,1181,21.31,21.22,1029,66,0.89,4,0,"Clear","clear sky"
2024-09-04,12,1394,22.41,22.3,1029,61,1.34,5,0,"Clear","clear sky"
2024-09-04,13,1321,23.48,23.37,1028,57,1.34,4,0,"Clear","clear sky"
2024-09-04,14,1487,24.42,24.25,1028,51,1.34,2,0,"Clear","clear sky"
2024-09-04,15,1748,24.4,24.28,1027,53,2.57,0,0,"Haze","haze"
2024-09-04,16,2640,24.56,24.43,1027,52,0.89,0,0,"Clear","clear sky"
2024-09-04,17,3964,24.65,24.5,1026,51,0.89,1,0,"Clear","clear sky"
2024-09-04,18,3236,23.38,23.26,1026,57,0.89,3,0,"Clear","clear sky"
2024-09-04,19,2356,22.08,21.99,1026,63,1.34,5,0,"Clear","clear sky"
2024-09-04,20,1756,19.72,19.21,1026,56,0.89,0,0,"Clear","clear sky"
2024-09-04,21,1131,18.96,18.4,1027,57,1.34,0,0,"Clear","clear sky"
2024-09-04,22,1003,16.91,16.33,1027,64,0.89,0,0,"Clear","clear sky"
2024-09-04,23,581,16.53,15.94,1027,65,1.81,0,0,"Clear","clear sky"
2024-09-05,0,266,16.51,16.46,1027,86,1.81,0,0,"Clear","clear sky"
2024-09-05,1,112,15.58,15.49,1026,88,1.46,0,0,"Clear","clear sky"
2024-09-05,2,91,15.41,15.36,1026,90,1.2,0,0,"Clear","clear sky"
2024-09-05,3,54,15.11,15.05,1026,91,1.16,0,0,"Clear","clear sky"
2024-09-05,4,53,14.91,14.81,1026,90,1.75,0,0,"Clear","clear sky"
2024-09-05,5,166,14.45,14.33,1026,91,2.48,0,0,"Clear","clear sky"
2024-09-05,6,576,14.28,14.11,1025,90,2.37,0,0,"Clear","clear sky"
2024-09-05,7,1340,14.67,14.54,1026,90,2.25,0,0,"Clear","clear sky"
2024-09-05,8,3150,15.07,15.01,1025,91,2.17,0,0,"Clear","clear sky"
2024-09-05,9,1687,19.26,19.36,1025,81,0.45,0,0,"Clear","clear sky"
2024-09-05,10,1151,20.63,20.65,1025,73,1.79,1,0,"Clear","clear sky"
2024-09-05,11,1176,22.02,22.08,1025,69,0.45,2,0,"Clear","clear sky"
2024-09-05,12,1442,23.08,23.17,1024,66,1.79,2,0,"Clear","clear sky"
2024-09-05,13,1471,24.02,24.02,1023,59,2.24,2,0,"Clear","clear sky"
2024-09-05,14,1528,24.13,24.14,1022,59,3.13,1,0,"Clear","clear sky"
2024-09-05,15,1814,24.51,24.56,1021,59,2.57,0,0,"Haze","haze"
2024-09-05,16,2726,25.33,25.3,1021,53,2.68,2,0,"Clear","clear sky"
2024-09-05,17,4206,24.25,24.3,1020,60,1.79,2,0,"Clear","clear sky"
2024-09-05,18,3254,22.8,22.91,1020,68,1.34,2,0,"Clear","clear sky"
2024-09-05,19,2558,21.62,21.67,1019,70,2.68,1,0,"Clear","clear sky"
2024-09-05,20,1812,20.22,20.15,1027,71,2.29,0,0,"Clear","clear sky"
2024-09-05,21,1190,19.48,19.49,1027,77,2.05,0,0,"Clear","clear sky"
2024-09-05,22,951,18.57,18.6,1027,81,0.89,0,0,"Clear","clear sky"
2024-09-05,23,692,17.79,17.82,1027,84,1.93,0,0,"Clear","clear sky"
2024-09-06,0,491,17.41,17.53,1018,89,2.37,28,0,"Clouds","scattered clouds"
2024-09-06,1,229,17.31,17.39,1017,88,2.56,25,0,"Clouds","scattered clouds"
2024-09-06,2,149,18.27,18.45,1017,88,2.87,38,0,"Clouds","scattered clouds"
2024-09-06,3,94,19.47,19.64,1016,83,0.45,95,0,"Clouds","overcast clouds"
2024-09-06,4,78,19.33,19.43,1016,81,0.45,98,0,"Clouds","overcast clouds"
2024-09-06,5,159,19.31,19.41,1015,81,0.45,98,0,"Clouds","overcast clouds"
2024-09-06,6,379,19.82,19.97,1015,81,5.66,100,0,"Clouds","overcast clouds"
2024-09-06,7,938,19.44,19.55,1015,81,2.93,99,0,"Clouds","overcast clouds"
2024-09-06,8,1829,19.32,19.47,1014,83,0.89,90,0,"Clouds","overcast clouds"
2024-09-06,9,1333,19.74,19.94,1014,83,3.6,75,0,"Clouds","broken clouds"
2024-09-06,10,883,20.24,20.43,1014,81,0.89,92,0,"Clouds","overcast clouds"
2024-09-06,11,1016,20.28,20.56,1014,84,5.14,100,0,"Clouds","overcast clouds"
2024-09-06,12,1258,20.46,20.7,1014,82,4.12,100,0,"Clouds","overcast clouds"
2024-09-06,13,1439,20.78,21.11,1014,84,2.68,96,0,"Clouds","overcast clouds"
2024-09-06,14,1436,21.19,21.56,1013,84,4.63,100,0,"Clouds","overcast clouds"
2024-09-06,15,1299,21.1,21.49,1013,85,1.79,100,0,"Clouds","overcast clouds"
2024-09-06,16,1755,20.92,21.34,1013,87,4.63,75,0,"Clouds","broken clouds"
2024-09-06,17,2612,19.75,20.21,1012,93,5.66,100,0,"Clouds","overcast clouds"
2024-09-06,18,2358,19.34,19.71,1012,91,0.89,100,0,"Clouds","overcast clouds"
2024-09-06,19,1949,18.46,18.76,1013,92,1.34,100,0,"Clouds","overcast clouds"
2024-09-06,20,1278,20.44,20.55,1019,77,1.79,3,0,"Clear","clear sky"
2024-09-06,21,995,19.73,19.9,1020,82,2.24,0,0,"Clear","clear sky"
2024-09-06,22,864,18.78,18.96,1019,86,0.45,5,0,"Clear","clear sky"
2024-09-06,23,919,18.1,18.29,1018,89,2.2,5,0,"Clear","clear sky"
2024-09-07,0,358,15.09,14.9,1012,86,6.17,100,0,"Clouds","overcast clouds"
2024-09-07,1,181,14.25,14.11,1012,91,4.12,75,0,"Clouds","broken clouds"
2024-09-07,2,117,13.66,13.51,1011,93,6.17,100,5.16,"Rain","heavy intensity rain"
2024-09-07,3,101,13.24,13.05,1011,93,3.6,100,0,"Clouds","overcast clouds"
2024-09-07,4,69,12.87,12.61,1011,92,4.63,100,0,"Clouds","overcast clouds"
2024-09-07,5,88,12.71,12.44,1011,92,2.68,100,0,"Clouds","overcast clouds"
2024-09-07,6,198,12.63,12.3,1012,90,4.63,100,0,"Clouds","overcast clouds"
2024-09-07,7,408,12.3,11.96,1012,91,4.12,40,0,"Clouds","scattered clouds"
2024-09-07,8,736,12.33,11.97,1011,90,4.12,40,0,"Clouds","scattered clouds"
2024-09-07,9,1217,13.3,12.88,1012,84,1.79,31,0,"Clouds","scattered clouds"
2024-09-07,10,1448,13.78,13.25,1012,78,7.72,75,0,"Clouds","broken clouds"
2024-09-07,11,1745,14.45,13.94,1013,76,3.13,53,0,"Clouds","broken clouds"
2024-09-07,12,1753,14.31,13.83,1013,78,7.2,75,0,"Clouds","broken clouds"
2024-09-07,13,1917,15.4,14.64,1013,63,11.32,75,0,"Clouds","broken clouds"
2024-09-07,14,1811,14.45,13.83,1013,72,10.29,100,0,"Clouds","overcast clouds"
2024-09-07,15,1926,14.5,13.89,1013,72,7.2,100,0,"Clouds","overcast clouds"
2024-09-07,16,1752,14.24,13.63,1013,73,3.13,97,0,"Clouds","overcast clouds"
2024-09-07,17,1822,13.41,12.79,1014,76,3.58,98,0,"Clouds","overcast clouds"
2024-09-07,18,1807,12.98,12.29,1014,75,7.2,75,0,"Clouds","broken clouds"
2024-09-07,19,1568,12.13,11.36,1015,75,9.77,75,0,"Clouds","broken clouds"
2024-09-07,20,1068,17.26,17.37,1013,89,2.24,100,0,"Clouds","overcast clouds"
2024-09-07,21,822,16.55,16.53,1013,87,4.63,100,0,"Clouds","overcast clouds"
2024-09-07,22,671,15.86,15.8,1013,88,6.17,75,0,"Clouds","broken clouds"
2024-09-07,23,633,15.52,15.35,1012,85,0.89,100,0,"Clouds","overcast clouds"
2024-09-08,0,502,9.32000000000005,9.32000000000005,1014,76,0.89,71,0,"Clouds","broken clouds"
2024-09-08,1,360,8.75,8.75,1014,78,0.89,60,0,"Clouds","broken clouds"
2024-09-08,2,319,8.29000000000002,7.89000000000004,1014,79,1.34,51,0,"Clouds","broken clouds"
2024-09-08,3,152,7.98000000000002,7.98000000000002,1014,81,0.45,3,0,"Clear","clear sky"
2024-09-08,4,78,7.80000000000001,7.80000000000001,1014,84,0.89,2,0,"Clear","clear sky"
2024-09-08,5,81,8.84000000000003,7.64000000000004,1014,76,2.24,3,0,"Clear","clear sky"
2024-09-08,6,174,8.36000000000001,7.48000000000002,1014,80,1.79,9,0,"Clear","clear sky"
2024-09-08,7,338,7.98000000000002,7.04000000000002,1014,84,1.79,18,0,"Clouds","few clouds"
2024-09-08,8,560,8.66000000000003,7.82000000000005,1014,85,1.79,50,0,"Clouds","scattered clouds"
2024-09-08,9,980,11.41,10.56,1014,75,2.68,76,0,"Clouds","broken clouds"
2024-09-08,10,1300,13.14,12.31,1014,69,3.13,77,0,"Clouds","broken clouds"
2024-09-08,11,1560,14.83,14.01,1014,63,2.68,65,0,"Clouds","broken clouds"
2024-09-08,12,1662,16.18,15.34,1014,57,3.58,71,0,"Clouds","broken clouds"
2024-09-08,13,1811,16.88,16.11,1015,57,4.47,77,0,"Clouds","broken clouds"
2024-09-08,14,1928,16.91,16.28,1014,62,4.47,90,0,"Clouds","overcast clouds"
2024-09-08,15,1989,17.39,16.75,1014,60,4.02,94,0,"Clouds","overcast clouds"
2024-09-08,16,1828,17.78,17.13,1014,58,8.75,75,0,"Clouds","broken clouds"
2024-09-08,17,1967,19.03,18.27,1014,49,3.13,53,0,"Clouds","broken clouds"
2024-09-08,18,1814,18.35,17.52,1014,49,3.58,56,0,"Clouds","broken clouds"
2024-09-08,19,1665,17.66,16.84,1014,52,3.13,50,0,"Clouds","scattered clouds"
2024-09-08,20,1134,11.48,10.69,1015,77,9.77,75,0,"Clouds","broken clouds"
2024-09-08,21,833,10.64,9.80000000000001,1015,78,6.69,75,0,"Clouds","broken clouds"
2024-09-08,22,752,10.1,9.23000000000002,1015,79,2.68,84,0,"Clouds","broken clouds"
2024-09-08,23,616,9.82000000000005,8.79000000000002,1015,77,2.24,85,0,"Clouds","overcast clouds"
2024-09-09,0,300,15.48,14.81,1015,66,0.89,70,0,"Clouds","broken clouds"
2024-09-09,1,146,15.1,14.47,1015,69,1.34,67,0,"Clouds","broken clouds"
2024-09-09,2,140,14.55,13.97,1015,73,1.34,52,0,"Clouds","broken clouds"
2024-09-09,3,64,14.3,13.8,1015,77,2.24,13,0,"Clouds","few clouds"
2024-09-09,4,61,14.25,13.79,1015,79,1.34,26,0,"Clouds","scattered clouds"
2024-09-09,5,160,14.23,13.8,1015,80,0.89,50,0,"Clouds","scattered clouds"
2024-09-09,6,478,14.15,13.79,1015,83,1.34,61,0,"Clouds","broken clouds"
2024-09-09,7,1096,14.09,13.7,1015,82,0.89,68,0,"Clouds","broken clouds"
2024-09-09,8,2273,14.58,14.21,1016,81,1.34,69,0,"Clouds","broken clouds"
2024-09-09,9,911,15.02,14.72,1016,82,1.34,100,0,"Clouds","overcast clouds"
2024-09-09,10,793,15.38,15.14,1016,83,4.63,100,0,"Clouds","overcast clouds"
2024-09-09,11,969,16.74,16.61,1016,82,2.24,98,0,"Clouds","overcast clouds"
2024-09-09,12,1225,18.19,18.05,1015,76,0.89,99,0,"Clouds","overcast clouds"
2024-09-09,13,1114,18.65,18.53,1015,75,1.34,99,0,"Clouds","overcast clouds"
2024-09-09,14,824,18.76,18.68,1014,76,3.6,100,0,"Clouds","overcast clouds"
2024-09-09,15,1306,17.68,17.83,1013,89,2.57,75,0,"Clouds","broken clouds"
2024-09-09,16,2175,19.14,19.3,1013,84,1.34,79,0,"Clouds","broken clouds"
2024-09-09,17,3261,20.05,20.17,1014,79,1.79,77,0,"Clouds","broken clouds"
2024-09-09,18,2685,19.98,20.1,1015,79,2.24,79,0,"Clouds","broken clouds"
2024-09-09,19,2070,18.61,18.69,1015,83,6.69,75,0,"Clouds","broken clouds"
2024-09-09,20,1533,16.53,15.75,1015,58,1.79,29,0,"Clouds","scattered clouds"
2024-09-09,21,1130,15.58,14.81,1016,62,0.89,18,0,"Clouds","few clouds"
2024-09-09,22,815,14.98,14.23,1016,65,0.89,40,0,"Clouds","scattered clouds"
2024-09-09,23,532,14.84,14.13,1015,67,0.89,60,0,"Clouds","broken clouds"
2024-09-10,0,295,14.39,14.29,1018,92,0.45,1,0,"Clear","clear sky"
2024-09-10,1,133,13.7,13.53,1019,92,0.45,0,0,"Clear","clear sky"
2024-09-10,2,81,12.85,12.59,1019,92,2.53,0,0,"Clear","clear sky"
2024-09-10,3,44,11.94,11.62,1019,93,2.36,0,0,"Clear","clear sky"
2024-09-10,4,60,11.7,11.35,1019,93,2.3,0,0,"Clear","clear sky"
2024-09-10,5,175,11.59,11.23,1019,93,2.01,0,0,"Clear","clear sky"
2024-09-10,6,564,10.92,10.5,1020,93,1.76,1,0,"Clear","clear sky"
2024-09-10,7,1379,10.35,9.92000000000002,1020,95,1.52,2,0,"Clear","clear sky"
2024-09-10,8,2902,11.32,10.94,1021,93,1.36,7,0,"Clear","clear sky"
2024-09-10,9,1698,15.02,14.85,1021,87,0.99,61,0,"Clouds","broken clouds"
2024-09-10,10,1077,17.42,17.2,1021,76,0.94,74,0,"Clouds","broken clouds"
2024-09-10,11,1169,19.51,19.16,1021,63,0.89,66,0,"Clouds","broken clouds"
2024-09-10,12,1367,20.76,20.43,1021,59,1.79,57,0,"Clouds","broken clouds"
2024-09-10,13,1345,22.08,21.75,1021,54,1.34,60,0,"Clouds","broken clouds"
2024-09-10,14,1458,22.73,22.44,1020,53,2.24,89,0,"Clouds","overcast clouds"
2024-09-10,15,1808,22.85,22.42,1019,47,2.24,27,0,"Clouds","scattered clouds"
2024-09-10,16,2695,23.44,22.99,1019,44,1.34,27,0,"Clouds","scattered clouds"
2024-09-10,17,4246,23.25,22.81,1019,45,1.34,36,0,"Clouds","scattered clouds"
2024-09-10,18,3581,22.05,21.56,1019,48,0.89,40,0,"Clouds","scattered clouds"
2024-09-10,19,2400,20.23,19.69,1019,53,0.45,37,0,"Clouds","scattered clouds"
2024-09-10,20,1757,17.35,17.36,1016,85,3.53,68,0,"Clouds","broken clouds"
2024-09-10,21,1248,16.24,16.22,1017,88,0.45,2,0,"Clear","clear sky"
2024-09-10,22,956,15.39,15.33,1017,90,3.5,1,0,"Clear","clear sky"
2024-09-10,23,1196,14.9,14.85,1018,92,0.45,1,0,"Clear","clear sky"
2024-09-11,0,373,14.8,14.56,1020,85,1.64,100,0,"Clouds","overcast clouds"
2024-09-11,1,152,14.08,13.79,1020,86,1.44,100,0,"Clouds","overcast clouds"
2024-09-11,2,109,13.62,13.36,1020,89,1.31,100,0,"Clouds","overcast clouds"
2024-09-11,3,49,12.8,12.56,1020,93,1.38,97,0,"Clouds","overcast clouds"
2024-09-11,4,59,12.29,12.03,1020,94,1.26,91,0,"Clouds","overcast clouds"
2024-09-11,5,181,11.55,10.41,1020,63,1.09,93,0,"Clouds","overcast clouds"
2024-09-11,6,545,11.8,11.33,1021,88,1.11,92,0,"Clouds","overcast clouds"
2024-09-11,7,1405,10.83,9.64000000000004,1021,64,1.04,80,0,"Clouds","broken clouds"
2024-09-11,8,2994,12.09,11,1021,63,1.14,68,0,"Clouds","broken clouds"
2024-09-11,9,1694,15.87,15.65,1021,82,0.5,84,0,"Clouds","broken clouds"
2024-09-11,10,1106,18.34,18.16,1021,74,0.45,91,0,"Clouds","overcast clouds"
2024-09-11,11,1189,20.92,20.76,1022,65,1.58,88,0,"Clouds","overcast clouds"
2024-09-11,12,1422,22.53,22.43,1021,61,0.89,76,0,"Clouds","broken clouds"
2024-09-11,13,1408,23.39,23.27,1021,57,1.79,75,0,"Clouds","broken clouds"
2024-09-11,14,1530,23.94,23.75,1020,52,1.34,64,0,"Clouds","broken clouds"
2024-09-11,15,1807,23.97,23.75,1020,51,1.79,99,0,"Clouds","overcast clouds"
2024-09-11,16,2735,23.8,23.59,1020,52,2.24,63,0,"Clouds","broken clouds"
2024-09-11,17,4211,22.85,22.6,1019,54,2.24,58,0,"Clouds","broken clouds"
2024-09-11,18,3370,21.99,21.68,1019,55,1.34,59,0,"Clouds","broken clouds"
2024-09-11,19,2351,20.08,19.79,1019,63,2.5,63,0,"Clouds","broken clouds"
2024-09-11,20,1669,18.31,17.74,1019,59,2.09,45,0,"Clouds","scattered clouds"
2024-09-11,21,1178,16.9,16.37,1020,66,2.09,100,0,"Clouds","overcast clouds"
2024-09-11,22,953,15.64,15.14,1020,72,1.96,100,0,"Clouds","overcast clouds"
2024-09-11,23,910,14.91,14.49,1020,78,1.78,100,0,"Clouds","overcast clouds"
2024-09-12,0,337,14.81,14.54,1020,84,1.34,44,0,"Clouds","scattered clouds"
2024-09-12,1,136,15.05,14.83,1020,85,1.37,44,0,"Clouds","scattered clouds"
2024-09-12,2,131,14.38,14.07,1020,84,1.44,48,0,"Clouds","scattered clouds"
2024-09-12,3,50,14.23,13.93,1021,85,1.21,8,0,"Clear","clear sky"
2024-09-12,4,75,13.91,13.63,1021,87,1.34,8,0,"Clear","clear sky"
2024-09-12,5,169,13.91,13.63,1021,87,1.58,9,0,"Clear","clear sky"
2024-09-12,6,541,13.25,12.95,1021,89,1.28,11,0,"Clouds","few clouds"
2024-09-12,7,1299,13.18,12.93,1021,91,1.23,11,0,"Clouds","few clouds"
2024-09-12,8,2931,14.42,14.22,1022,88,1.38,18,0,"Clouds","few clouds"
2024-09-12,9,1696,17,17.05,1022,88,1.4,34,0,"Clouds","scattered clouds"
2024-09-12,10,1141,19.61,19.79,1023,83,0.45,57,0,"Clouds","broken clouds"
2024-09-12,11,1216,21.73,21.97,1022,77,0.45,54,0,"Clouds","broken clouds"
2024-09-12,12,1431,23.21,23.44,1022,71,0.89,43,0,"Clouds","scattered clouds"
2024-09-12,13,1511,24.51,24.64,1022,62,0.89,35,0,"Clouds","scattered clouds"
2024-09-12,14,1517,25.25,25.32,1021,57,1.34,19,0,"Clouds","few clouds"
2024-09-12,15,1794,25.49,25.61,1021,58,0.89,2,0,"Clear","clear sky"
2024-09-12,16,2685,25.77,25.81,1021,54,1.34,2,0,"Clear","clear sky"
2024-09-12,17,4119,25.22,25.29,1020,57,0.89,1,0,"Clear","clear sky"
2024-09-12,18,3349,23.75,23.8,1020,62,0.89,1,0,"Clear","clear sky"
2024-09-12,19,2334,22.44,22.46,1021,66,1.83,1,0,"Clear","clear sky"
2024-09-12,20,1804,18.53,18.21,1020,68,0.45,51,0,"Clouds","broken clouds"
2024-09-12,21,1273,17.52,17.23,1020,73,1.99,82,0,"Clouds","broken clouds"
2024-09-12,22,907,16.47,16.21,1020,78,1.7,75,0,"Clouds","broken clouds"
2024-09-12,23,783,15.41,15.17,1020,83,1.72,55,0,"Clouds","broken clouds"
2024-09-13,0,424,16.73,16.6,1022,82,1.34,0,0,"Clear","clear sky"
2024-09-13,1,218,16.25,16.23,1022,88,0.58,0,0,"Clear","clear sky"
2024-09-13,2,151,16.02,15.98,1022,88,1.08,0,0,"Clear","clear sky"
2024-09-13,3,67,15.69,15.61,1023,88,0.87,0,0,"Clear","clear sky"
2024-09-13,4,75,15.23,15.16,1022,90,0.63,0,0,"Clear","clear sky"
2024-09-13,5,178,15.22,15.12,1023,89,0.56,0,0,"Clear","clear sky"
2024-09-13,6,460,15.14,15.09,1023,91,1.04,0,0,"Clear","clear sky"
2024-09-13,7,1084,14.88,14.7,1023,87,0.71,0,0,"Clear","clear sky"
2024-09-13,8,2026,15,14.96,1024,92,0,75,0,"Clouds","broken clouds"
2024-09-13,9,1476,18.46,18.61,1024,86,0.05,0,0,"Clear","clear sky"
2024-09-13,10,1171,20.2,20.44,1024,83,0.65,0,0,"Clear","clear sky"
2024-09-13,11,1319,22.67,23.03,1024,78,0.45,0,0,"Clear","clear sky"
2024-09-13,12,1543,24.17,24.37,1024,66,1.34,0,0,"Clear","clear sky"
2024-09-13,13,1622,26.1,26.1,1024,60,0.89,0,0,"Clear","clear sky"
2024-09-13,14,1780,26.66,26.66,1023,58,1.79,0,0,"Clear","clear sky"
2024-09-13,15,1960,26.5,26.5,1022,60,0.89,0,0,"Clear","clear sky"
2024-09-13,16,2713,25.87,26.05,1022,59,1.34,0,0,"Clear","clear sky"
2024-09-13,17,3259,25.35,25.51,1022,60,1.79,0,0,"Clear","clear sky"
